"","av_lambda","sum_lambda","Taxonomic_group","threat_intensity_log","threat_richness","hmn_pp_v_log","n_habitats","Protected_status","Utilised","Managed","Binomial","loc_id","Body_size_log","length"
"14",0.164755867,1.647558671,"Fish",-0.925345731588766,5,1.07539858465215,1,"No",2,0,"Catostomus_catostomus","-111.12555_56.675847",1.80617997398389,10
"15",0.110878333,0.997904994,"Fish",-0.496840152168972,5,1.03061877130487,1,"No",2,0,"Prosopium_williamsoni","-111.627445_57.15412",1.84509804001426,9
"16",0.027869691,0.668872593,"Fish",-0.496840152168972,5,1.03061877130487,2,"No",2,0,"Esox_lucius","-111.627445_57.15412",2.16022533796684,24
"17",0.072661255,1.017257575,"Fish",-0.925345731588766,5,1.07539858465215,2,"No",2,0,"Esox_lucius","-111.12555_56.675847",2.16022533796684,14
"18",0.120342275,1.203422746,"Fish",-0.925345731588766,5,1.07539858465215,1,"No",2,0,"Prosopium_williamsoni","-111.12555_56.675847",1.84509804001426,10
"19",0.077083624,0.925003486,"Fish",-0.496840152168972,5,1.03061877130487,1,"No",2,0,"Notropis_hudsonius","-111.627445_57.15412",1.17609125905568,12
"20",0.14756692,2.361070721,"Fish",-0.496840152168972,5,1.03061877130487,1,"No",2,0,"Percopsis_omiscomaycus","-111.627445_57.15412",1.30102999566398,16
"21",0.183315706,1.099894234,"Fish",-0.925345731588766,5,1.07539858465215,1,"No",2,0,"Notropis_hudsonius","-111.12555_56.675847",1.17609125905568,6
"22",0.160405586,0.80202793,"Fish",-0.925345731588766,5,1.07539858465215,1,"No",2,0,"Cottus_cognatus","-111.12555_56.675847",1.08278538395545,5
"23",0.052635251,1.368516516,"Fish",-0.496840152168972,5,1.03061877130487,2,"No",2,0,"Sander_vitreus","-111.627445_57.15412",2.02938377768521,26
"24",0.135827285,1.358272853,"Fish",-0.925345731588766,5,1.07539858465215,2,"No",2,0,"Sander_vitreus","-111.12555_56.675847",2.02938377768521,10
"25",0.193758022,1.937580218,"Fish",-0.925345731588766,5,1.07539858465215,1,"No",2,0,"Percopsis_omiscomaycus","-111.12555_56.675847",1.30102999566398,10
"26",0.077742608,2.021307819,"Fish",-0.496840152168972,5,1.03061877130487,1,"No",2,0,"Catostomus_commersonii","-111.627445_57.15412",1.81291335664286,26
"27",0.167370723,1.673707234,"Fish",-0.925345731588766,5,1.07539858465215,1,"No",2,0,"Catostomus_commersonii","-111.12555_56.675847",1.81291335664286,10
"28",0.117714453,1.294858982,"Fish",-0.496840152168972,5,1.03061877130487,2,"No",2,0,"Perca_flavescens","-111.627445_57.15412",1.69897000433602,11
"29",0.186690929,1.306836501,"Fish",-0.925345731588766,5,1.07539858465215,2,"No",2,0,"Perca_flavescens","-111.12555_56.675847",1.69897000433602,7
"30",0.014251378,0.470295489,"Fish",-2.60233670289833,0,0,2,"No",1,1,"Stenodus_leucichthys","-115.045125_60.883631",2.17609125905568,33
"31",0.226312374,2.489436113,"Fish",-1.35385131100856,1,0.0131711969657865,2,"Yes",0,1,"Salvelinus_confluentus","-115.14848_50.689576",2.01283722470517,11
"32",-0.003012342,-0.081333247,"Fish",1.25950370421833,7,1.41445126875009,1,"No",2,2,"Salvelinus_namaycush","-77.547686_43.947746",2.17609125905568,27
"33",-0.029624787,-0.799869253,"Fish",1.25950370421833,7,1.41445126875009,2,"No",2,2,"Coregonus_clupeaformis","-77.547686_43.947746",2,27
"34",-0.462276247,-9.707801188,"Fish",1.25950370421833,7,1.41445126875009,1,"No",2,2,"Prosopium_cylindraceum","-77.547686_43.947746",1.77085201164214,21
"35",-0.37687622,-7.914400618,"Fish",1.25950370421833,7,1.41445126875009,2,"No",2,2,"Lota_lota","-77.547686_43.947746",2.18184358794477,21
"36",-0.383978615,-8.063550921,"Fish",1.25950370421833,7,1.41445126875009,2,"No",2,2,"Coregonus_artedi","-77.547686_43.947746",1.75587485567249,21
"37",-0.043470067,-1.173691803,"Fish",0.074500620390753,7,0.245732522869572,2,"No",2,2,"Coregonus_clupeaformis","-76.794435_44.062208",2,27
"38",0.144367887,3.897932955,"Fish",0.074500620390753,7,0.245732522869572,2,"No",2,2,"Coregonus_artedi","-76.794435_44.062208",1.75587485567249,27
"39",-0.013560013,-0.284760273,"Fish",0.074500620390753,7,0.245732522869572,2,"No",2,2,"Lota_lota","-76.794435_44.062208",2.18184358794477,21
"40",-0.012729376,-0.343693146,"Fish",0.074500620390753,7,0.245732522869572,1,"No",2,2,"Salvelinus_namaycush","-76.794435_44.062208",2.17609125905568,27
"41",0.020830359,0.562419696,"Fish",1.34414678163459,9,1.42713249579819,1,"No",2,2,"Percopsis_omiscomaycus","-77.229936_44.152886",1.30102999566398,27
"42",0.040626297,1.096910025,"Fish",1.34414678163459,9,1.42713249579819,1,"No",2,2,"Notropis_hudsonius","-77.229936_44.152886",1.17609125905568,27
"43",-0.265597628,-7.171135955,"Fish",1.34414678163459,9,1.42713249579819,2,"No",2,2,"Coregonus_clupeaformis","-77.229936_44.152886",2,27
"44",-0.038854513,-1.049071864,"Fish",1.34414678163459,9,1.42713249579819,1,"No",2,2,"Etheostoma_nigrum","-77.229936_44.152886",0.857332484910401,27
"45",0.155408415,4.196027216,"Fish",1.34414678163459,9,1.42713249579819,2,"No",2,2,"Lepomis_macrochirus","-77.229936_44.152886",1.61278385671974,27
"46",0.215907381,5.82949928,"Fish",1.34414678163459,9,1.42713249579819,2,"No",2,2,"Coregonus_artedi","-77.229936_44.152886",1.75587485567249,27
"47",-0.074947501,-1.573897513,"Fish",1.34414678163459,9,1.42713249579819,5,"No",2,2,"Anguilla_rostrata","-77.229936_44.152886",2.18184358794477,21
"48",0.071363815,1.926822993,"Fish",1.34414678163459,9,1.42713249579819,2,"No",2,2,"Percina_caprodes","-77.229936_44.152886",1.25527250510331,27
"49",0.203052559,1.421367913,"Fish",0.3548808143321,6,3.83860626272186,1,"No",2,2,"Amia_calva","-79.361398_43.62142",2.03742649794062,7
"50",1,7,"Fish",0.3548808143321,6,3.83860626272186,2,"No",2,2,"Morone_chrysops","-79.361398_43.62142",1.65321251377534,7
"51",0.1715892,1.2011244,"Fish",0.3548808143321,6,3.83860626272186,2,"No",2,2,"Lepomis_macrochirus","-79.361398_43.62142",1.61278385671974,7
"52",0.098257499,1.473862478,"Fish",1.34414678163459,9,1.42713249579819,1,"No",2,2,"Amia_calva","-77.22225_44.149251",2.03742649794062,15
"53",0.283826392,4.257395875,"Fish",1.34414678163459,9,1.42713249579819,2,"No",2,2,"Moxostoma_anisurum","-77.22225_44.149251",1.86923171973098,15
"54",0.292354836,4.385322546,"Fish",1.34414678163459,9,1.42713249579819,2,"No",2,2,"Moxostoma_macrolepidotum","-77.22225_44.149251",1.8750612633917,15
"55",0.94572857,14.18592855,"Fish",1.34414678163459,9,1.42713249579819,1,"No",2,2,"Moxostoma_valenciennesi","-77.22225_44.149251",1.90308998699194,15
"56",0.26295209,3.944281357,"Fish",1.34414678163459,9,1.42713249579819,2,"No",2,2,"Moxostoma_carinatum","-77.22225_44.149251",1.88649072517248,15
"57",0.608035445,7.904460779,"Fish",1.34414678163459,9,1.42713249579819,1,"No",2,2,"Notemigonus_crysoleucas","-77.22225_44.149251",1.50514997831991,13
"58",0.037127456,1.225206034,"Fish",1.15369985744801,10,1.73357047816467,3,"No",2,2,"Lepisosteus_osseus","-74.381869_45.160229",2.30102999566398,33
"59",-0.016581239,-0.580343361,"Fish",1.15369985744801,10,1.73357047816467,2,"No",2,2,"Esox_lucius","-74.381869_45.160229",2.16022533796684,35
"60",-0.012684369,-0.418584181,"Fish",1.15369985744801,10,1.73357047816467,1,"No",2,2,"Ameiurus_nebulosus","-74.381869_45.160229",1.74036268949424,33
"61",0.019101211,0.668542371,"Fish",1.15369985744801,10,1.73357047816467,1,"No",2,2,"Ambloplites_rupestris","-74.381869_45.160229",1.63346845557959,35
"62",-0.005680584,-0.19882044,"Fish",1.15369985744801,10,1.73357047816467,2,"No",2,2,"Lepomis_gibbosus","-74.381869_45.160229",1.60205999132796,35
"63",0.234169779,8.195942271,"Fish",1.15369985744801,10,1.73357047816467,2,"No",2,2,"Micropterus_salmoides","-74.381869_45.160229",1.98677173426624,35
"64",0.015083269,0.527914422,"Fish",1.15369985744801,10,1.73357047816467,2,"No",2,2,"Perca_flavescens","-74.381869_45.160229",1.69897000433602,35
"65",0.037546438,1.314125322,"Fish",1.15369985744801,10,1.73357047816467,2,"No",2,2,"Sander_vitreus","-74.381869_45.160229",2.02938377768521,35
"66",0.195124323,1.365870259,"Fish",-3.44347728472237,0,0,2,"No",1,0,"Sander_vitreus","-117.530636_60.547405",2.02938377768521,7
"67",0.596936236,2.98468118,"Fish",0.159143697807009,3,0.632697882732504,1,"Yes",2,2,"Salvelinus_fontinalis","-64.940709_45.66919",1.97660909945596,5
"68",0.116838793,0.70103276,"Fish",0.852158894152601,3,0.0129020695865216,1,"Yes",2,2,"Salvelinus_fontinalis","-65.047992_45.651727",1.97660909945596,6
"69",0.106171743,0.637030461,"Fish",0.852158894152601,3,0.0129020695865216,1,"Yes",2,2,"Salvelinus_fontinalis","-65.024099_45.688544",1.97660909945596,6
"70",0.123101787,0.615508933,"Fish",0.159143697807009,3,0.632697882732504,1,"Yes",2,2,"Salvelinus_fontinalis","-64.959959_45.610472",1.97660909945596,5
"71",0.19927872,0.996393599,"Fish",0.820417740121505,4,0.0160869105531662,1,"Yes",2,2,"Salvelinus_fontinalis","-65.122784_45.610801",1.97660909945596,5
"72",0.133652691,0.668263453,"Fish",-0.10536591911879,1,0.0142988030411099,1,"Yes",2,2,"Salvelinus_fontinalis","-65.088634_45.604987",1.97660909945596,5
"73",0.175540246,1.053241478,"Fish",-0.10536591911879,1,0.0142988030411099,1,"Yes",2,2,"Salvelinus_fontinalis","-65.045283_45.571999",1.97660909945596,6
"74",0.249766633,1.498599797,"Fish",-0.10536591911879,1,0.0142988030411099,1,"Yes",2,2,"Salvelinus_fontinalis","-65.039693_45.573701",1.97660909945596,6
"75",0.207056385,1.035281926,"Fish",0.852158894152601,3,0.0129020695865216,1,"Yes",2,2,"Salvelinus_fontinalis","-65.083446_45.637701",1.97660909945596,5
"76",0.309462158,1.547310789,"Fish",-0.10536591911879,1,0.0142988030411099,1,"Yes",2,2,"Salvelinus_fontinalis","-65.090871_45.531262",1.97660909945596,5
"77",0.194575966,0.972879829,"Fish",-0.10536591911879,1,0.0142988030411099,1,"Yes",2,2,"Salvelinus_fontinalis","-65.050077_45.547016",1.97660909945596,5
"78",0.246810879,1.234054396,"Fish",0.159143697807009,3,0.632697882732504,1,"Yes",2,2,"Salvelinus_fontinalis","-64.966563_45.588054",1.97660909945596,5
"79",0.088598622,0.708788975,"Fish",0.0850810050677849,2,1.06237011854951,1,"No",2,0,"Pseudopleuronectes_americanus","-66.089296_44.42804",1.80617997398389,8
"80",0.145598729,1.164789835,"Fish",0.0850810050677849,2,1.06237011854951,2,"No",2,0,"Amblyraja_radiata","-66.089296_44.42804",2.02118929906994,8
"81",0.912898051,7.303184412,"Fish",0.0850810050677849,2,1.06237011854951,1,"No",2,0,"Leucoraja_erinacea","-66.089296_44.42804",1.73239375982297,8
"82",-0.039286569,-0.314292556,"Fish",0.0850810050677849,2,1.06237011854951,2,"No",2,0,"Zoarces_americanus","-66.089296_44.42804",2.04139268515822,8
"83",0.079284227,0.951410727,"Fish",-3.22657939884321,1,0,4,"No",1,0,"Oncorhynchus_nerka","-135.313691_67.933949",1.92427928606188,12
"84",-0.008767614,-0.105211369,"Fish",-3.26361074521283,1,0,4,"No",1,0,"Oncorhynchus_nerka","-135.462397_67.723644",1.92427928606188,12
"85",0.012187026,0.09749621,"Fish",-3.25303036053579,1,0,4,"No",1,0,"Oncorhynchus_nerka","-135.267152_68.133741",1.92427928606188,8
"86",0.087528274,1.050339293,"Fish",-3.23715978352025,1,0,4,"No",1,0,"Oncorhynchus_nerka","-135.138261_67.759262",1.92427928606188,12
"87",-0.009233201,-0.138498018,"Fish",-0.671416499339999,4,1.17888824433619,3,"No",1,0,"Acipenser_transmontanus","-117.721311_49.165606",2.78532983501077,15
"88",0.063734257,0.892279592,"Fish",-2.96735997425593,2,0.0125000096945368,2,"Yes",1,0,"Eptatretus_stoutii","-125.275495_48.903526",1.80277372529198,14
"89",0.016196614,0.66406118,"Fish",-0.0683345727491783,2,0,5,"Yes",1,0,"Anguilla_rostrata","-57.771263_49.761184",2.18184358794477,41
"90",0.008638771,0.241885591,"Fish",0.756935432059314,4,1.95818259060015,5,"No",1,0,"Anguilla_rostrata","-64.209251_44.537006",2.18184358794477,28
"91",-0.037638865,-1.543193461,"Fish",-0.168848227180982,2,0,5,"No",1,0,"Anguilla_rostrata","-74.931907_47.16858",2.18184358794477,41
"92",0.06078484,0.790202925,"Fish",-0.0947855344417582,3,0.948156087958801,4,"No",1,2,"Salmo_salar","-58.128706_49.468087",2.17609125905568,13
"93",0.121291487,0.849040411,"Fish",-0.121236496134338,3,0.936364266517185,4,"No",1,2,"Salmo_salar","-57.85765_49.829543",2.17609125905568,7
"94",0.045756469,1.189668185,"Fish",-0.10536591911879,2,0,2,"No",1,1,"Esox_masquinongy","-84.499722_49.25",2.26245108973043,26
"95",0.091558465,1.648052365,"Fish",-3.12606574441141,0,0,2,"No",1,0,"Salvelinus_alpinus","-116.625_71.205",2.02938377768521,18
"96",0.104244667,0.729712671,"Fish",-0.909475154573218,1,0.00203396824801564,2,"No",0,0,"Pimephales_promelas","-93.733333_49.668056",1.00432139012243,7
"97",0.088376139,0.618632971,"Fish",-0.909475154573218,1,0.00203396824801564,1,"No",0,0,"Margariscus_margarita","-93.733_49.668",1.20411998265592,7
"98",0.107108569,1.071085692,"Fish",-3.23715978352025,1,0,2,"No",1,1,"Salvelinus_malma","-135.244167_67.721111",2.10380372095596,10
"99",0.127541703,1.402958729,"Fish",-1.27978861826934,1,0.0090716484697828,2,"Yes",2,2,"Fundulus_diaphanus","-81.713878_45.290959",1.11394335230684,11
"100",0.025016538,0.275181915,"Fish",0.407782737717259,4,0.483898100266775,1,"Yes",2,2,"Notropis_heterodon","-81.694495_45.233496",0.851258342908093,11
"101",0.193018887,2.123207758,"Fish",0.407782737717259,4,0.483898100266775,1,"Yes",2,2,"Notropis_heterolepis","-81.694495_45.233496",0.991226084156806,11
"102",0.144082164,1.584903809,"Fish",-1.27978861826934,1,0.0090716484697828,1,"Yes",2,2,"Luxilus_cornutus","-81.713878_45.290959",1.25527250510331,11
"103",0.830659183,9.137251018,"Fish",-1.27978861826934,1,0.0090716484697828,2,"Yes",2,2,"Notropis_atherinoides","-81.713878_45.290959",1.11394335230684,11
"104",0.173159682,1.904756502,"Fish",-1.27978861826934,1,0.0090716484697828,1,"Yes",2,2,"Etheostoma_exile","-81.713878_45.290959",0.857332484910401,11
"105",1,11,"Fish",-1.27978861826934,1,0.0090716484697828,1,"Yes",2,2,"Couesius_plumbeus","-81.70324_45.263913",1.36172783601759,11
"106",1,11,"Fish",-1.27978861826934,1,0.0090716484697828,1,"Yes",2,2,"Notropis_volucellus","-81.713878_45.290959",0.88081358685211,11
"107",1,11,"Fish",-1.27978861826934,1,0.0090716484697828,1,"Yes",2,2,"Chrosomus_eos","-81.70324_45.263913",0.903089986991944,11
"108",0.256363443,2.81999787,"Fish",-1.27978861826934,1,0.0090716484697828,1,"Yes",2,2,"Culaea_inconstans","-81.70324_45.263913",0.939519243084107,11
"109",0.059779405,0.65757346,"Fish",0.476555238117967,6,0.909824567572225,2,"Yes",2,2,"Pungitius_pungitius","-81.681438_45.254908",0.954242509439325,11
"110",-0.058757396,-0.646331354,"Fish",0.407782737717259,4,0.483898100266775,1,"Yes",2,2,"Umbra_limi","-81.694495_45.233496",1.14612803567824,11
"111",1,11,"Fish",0.476555238117967,6,0.909824567572225,3,"Yes",2,2,"Gasterosteus_aculeatus","-81.681438_45.254908",1.04139268515822,11
"112",0.166795312,1.834748435,"Fish",-1.27978861826934,1,0.0090716484697828,1,"Yes",2,2,"Pimephales_notatus","-81.713878_45.290959",1.04139268515822,11
"113",-0.576284477,-6.339129245,"Fish",-1.27978861826934,1,0.0090716484697828,2,"Yes",2,2,"Pimephales_promelas","-81.70324_45.263913",1.00432139012243,11
"114",0.128517838,0.899624865,"Fish",1.07963716470879,8,1.84180350687169,5,"No",2,2,"Acipenser_brevirostrum","-65.90921_45.50439",2.15533603746506,7
"115",0.173172632,1.385381054,"Fish",0.57706889254977,7,2.40110960011526,1,"No",2,2,"Acipenser_fulvescens","-113.22444_53.71528",2.43775056282039,8
"116",0.129746307,1.297463073,"Fish",1.15369985744801,9,3.12400742771142,1,"No",2,2,"Ambloplites_rupestris","-79.85068_43.28331",1.63346845557959,10
"117",0.082029928,1.230448921,"Fish",1.19073120381762,8,1.51731874340527,1,"No",2,2,"Ambloplites_rupestris","-77.59299_44.01301",1.63346845557959,15
"118",0.109254428,1.092544281,"Fish",1.15369985744801,9,3.12400742771142,1,"No",2,2,"Ameiurus_nebulosus","-79.85068_43.28331",1.74036268949424,10
"119",0.003374,0.050609993,"Fish",1.19073120381762,8,1.51731874340527,1,"No",2,2,"Ameiurus_nebulosus","-77.59299_44.01301",1.74036268949424,15
"120",0.114300134,1.143001339,"Fish",1.15369985744801,9,3.12400742771142,1,"No",2,2,"Amia_calva","-79.85068_43.28331",2.03742649794062,10
"121",0.081165596,1.217483944,"Fish",1.19073120381762,8,1.51731874340527,1,"No",2,2,"Amia_calva","-77.59299_44.01301",2.03742649794062,15
"122",-0.023239788,-0.11619894,"Fish",0.27552792925436,5,1.15548129898084,2,"No",2,2,"Ammodytes_americanus","-61.87121_45.68314",1.37106786227174,5
"123",-0.082261902,-0.411309511,"Fish",0.270237736915844,5,1.26378298913612,2,"No",2,2,"Ammodytes_americanus","-63.802767_46.136433",1.37106786227174,5
"124",0.144246939,0.865481632,"Fish",0.169724082484041,3,1.87468850014424,2,"No",2,2,"Ammodytes_americanus","-65.029957_47.777114",1.37106786227174,6
"125",-0.123000187,-0.738001121,"Fish",0.418363122394291,5,1.7901295135624,2,"No",2,2,"Ammodytes_americanus","-64.573724_46.34102",1.37106786227174,6
"126",0.112106284,0.784743985,"Fish",0.27552792925436,5,1.15548129898084,4,"Yes",2,2,"Apeltes_quadracus","-61.87121_45.68314",0.806179980430446,7
"127",0.005857403,0.041001823,"Fish",-0.359295151367557,5,0.890071893279032,4,"Yes",2,2,"Apeltes_quadracus","-62.11238_46.383134",0.806179980430446,7
"128",0.06708358,0.469585058,"Fish",0.360171006670616,4,1.79454481224886,4,"Yes",2,2,"Apeltes_quadracus","-64.710486_46.475972",0.806179980430446,7
"129",0.04149962,0.248997718,"Fish",0.000437927651529339,6,1.68402549288779,4,"No",2,2,"Apeltes_quadracus","-62.547863_46.172776",0.806179980430446,6
"130",0.157175846,0.943055074,"Fish",0.270237736915844,5,1.26378298913612,4,"Yes",2,2,"Apeltes_quadracus","-63.802767_46.136433",0.806179980430446,6
"131",0.242146647,1.695026526,"Fish",0.169724082484041,3,1.87468850014424,4,"No",2,2,"Apeltes_quadracus","-65.029957_47.777114",0.806179980430446,7
"132",0.210716617,0.63214985,"Fish",0.0956613897448169,4,1.72160148719426,4,"Yes",2,2,"Apeltes_quadracus","-61.017433_46.6243",0.806179980430446,3
"133",0.168160686,1.177124799,"Fish",0.418363122394291,5,1.7901295135624,4,"Yes",2,2,"Apeltes_quadracus","-64.573724_46.34102",0.806179980430446,7
"134",0.13264667,0.397940009,"Fish",-0.205879573550594,5,1.28129594017279,4,"No",2,2,"Apeltes_quadracus","-63.42713889_46.19352778",0.806179980430446,3
"135",0.162051979,0.486155938,"Fish",0.910351009876277,7,1.93925714803471,4,"No",2,2,"Apeltes_quadracus","-65.57426_46.98624",0.806179980430446,3
"136",0.376032372,1.88016186,"Fish",0.00572811999004531,6,2.44440811716395,4,"No",2,2,"Apeltes_quadracus","-63.14804_46.23122",0.806179980430446,5
"137",0.186707483,1.306952383,"Fish",0.238496582884748,4,1.74308151449473,4,"No",2,2,"Apeltes_quadracus","-64.646046_47.789535",0.806179980430446,7
"138",0.142403368,0.996823579,"Fish",0.439523891748355,5,0.950186382363899,4,"Yes",2,2,"Apeltes_quadracus","-61.455567_46.07815",0.806179980430446,7
"139",0.042560108,0.297920756,"Fish",0.291398506269908,6,1.11432460867963,4,"No",2,2,"Apeltes_quadracus","-64.126831_46.773778",0.806179980430446,7
"140",0.010332143,0.072325002,"Fish",0.910351009876277,7,1.93925714803471,4,"No",2,2,"Apeltes_quadracus","-65.56277778_46.99527778",0.806179980430446,7
"141",0.149930539,0.899583233,"Fish",-0.697867461032579,4,1.17208925368036,4,"Yes",2,2,"Apeltes_quadracus","-62.511072_46.018891",0.806179980430446,6
"142",0.066752056,0.467264393,"Fish",0.70932370101267,8,1.91478460418401,4,"Yes",2,2,"Apeltes_quadracus","-62.74132_45.67583",0.806179980430446,7
"143",0.130627905,0.783767429,"Fish",-0.110656111457306,5,1.13607690307524,4,"No",2,2,"Apeltes_quadracus","-62.90725_46.058533",0.806179980430446,6
"144",0.011530872,0.080716106,"Fish",0.841578509475569,7,1.24979450076264,4,"Yes",2,2,"Apeltes_quadracus","-63.66575_45.8547",0.806179980430446,7
"145",0.272631514,1.363157572,"Fish",0.243786775223264,5,1.58308983323283,4,"No",2,2,"Apeltes_quadracus","-64.861867_46.665292",0.806179980430446,5
"146",0.271302142,1.356510712,"Fish",0.688162931658606,6,1.0082934030349,4,"Yes",2,2,"Apeltes_quadracus","-63.739472_45.85055",0.806179980430446,5
"147",0.02297072,0.160795037,"Fish",0.587649277226802,5,2.25520358083226,4,"Yes",2,2,"Apeltes_quadracus","-64.554866_46.218937",0.806179980430446,7
"148",0.066623407,0.26649363,"Fish",0.852158894152601,6,1.53017884964776,4,"Yes",2,2,"Apeltes_quadracus","-64.56477_46.273319",0.806179980430446,4
"149",0.234076984,1.638538887,"Fish",0.238496582884748,4,1.74308151449473,4,"No",2,2,"Apeltes_quadracus","-64.657552_47.746584",0.806179980430446,7
"150",0.164950007,0.494850022,"Fish",-0.258781496935753,5,1.76836594996829,4,"No",2,2,"Apeltes_quadracus","-62.28626_46.36766",0.806179980430446,3
"151",0.093912452,0.657387167,"Fish",0.0850810050677849,4,1.4522632687029,4,"No",2,2,"Apeltes_quadracus","-64.951922_46.75123",0.806179980430446,7
"152",0.274664953,1.098659814,"Fish",-0.227040342904658,5,2.1398355777875,4,"Yes",2,2,"Apeltes_quadracus","-63.758716_46.383956",0.806179980430446,4
"153",0.215392061,1.507744428,"Fish",-0.0313032263795665,4,1.16808279427848,4,"No",2,2,"Apeltes_quadracus","-64.965766_47.341712",0.806179980430446,7
"154",0.272006163,1.632036976,"Fish",0.058630043375205,4,2.16766913432574,4,"No",2,2,"Apeltes_quadracus","-64.873712_47.473463",0.806179980430446,6
"155",0.183026526,1.281185684,"Fish",-0.147687457826918,5,1.13178583059794,4,"No",2,2,"Apeltes_quadracus","-63.446958_46.46855",0.806179980430446,7
"156",0.065757925,0.591821322,"Fish",1.15369985744801,9,3.12400742771142,2,"No",2,2,"Aplodinotus_grunniens","-79.85068_43.28331",1.97772360528885,9
"157",0.195230183,1.952301826,"Fish",1.15369985744801,9,3.12400742771142,1,"No",2,2,"Catostomus_commersonii","-79.85068_43.28331",1.81291335664286,10
"158",0.070713189,1.06069784,"Fish",1.19073120381762,8,1.51731874340527,1,"No",2,2,"Catostomus_commersonii","-77.59299_44.01301",1.81291335664286,15
"159",0.207742109,1.038710545,"Fish",0.407782737717259,4,0.483898100266775,2,"No",2,2,"Coregonus_artedi","-81.74926_45.1588",1.75587485567249,5
"160",0.063230467,0.316152336,"Fish",0.407782737717259,4,0.483898100266775,1,"No",2,2,"Coregonus_hoyi","-81.74926_45.1588",1.56820172406699,5
"161",1,5,"Fish",0.407782737717259,4,0.483898100266775,1,"No",2,2,"Coregonus_zenithicus","-81.74926_45.1588",1.60205999132796,5
"162",0.049654976,0.49654976,"Fish",1.15369985744801,9,3.12400742771142,2,"No",2,2,"Dorosoma_cepedianum","-79.85068_43.28331",1.79189259775508,10
"163",0.040964441,0.409644412,"Fish",1.15369985744801,9,3.12400742771142,2,"No",2,2,"Esox_lucius","-79.85068_43.28331",2.16022533796684,10
"164",0.041319251,0.619788758,"Fish",1.19073120381762,8,1.51731874340527,2,"No",2,2,"Esox_lucius","-77.59299_44.01301",2.16022533796684,15
"165",0.010635135,0.074445944,"Fish",0.27552792925436,5,1.15548129898084,2,"Yes",2,2,"Fundulus_diaphanus","-61.87121_45.68314",1.11394335230684,7
"166",0.476575683,2.859454096,"Fish",0.270237736915844,5,1.26378298913612,2,"Yes",2,2,"Fundulus_diaphanus","-63.802767_46.136433",1.11394335230684,6
"167",0.350384174,1.051152522,"Fish",0.910351009876277,7,1.93925714803471,2,"No",2,2,"Fundulus_diaphanus","-65.57426_46.98624",1.11394335230684,3
"168",0.01337204,0.080232242,"Fish",0.439523891748355,5,0.950186382363899,2,"Yes",2,2,"Fundulus_diaphanus","-61.455567_46.07815",1.11394335230684,6
"169",-0.192524942,-1.347674595,"Fish",0.70932370101267,8,1.91478460418401,2,"Yes",2,2,"Fundulus_diaphanus","-62.74132_45.67583",1.11394335230684,7
"170",0.580400578,2.902002891,"Fish",0.243786775223264,5,1.58308983323283,2,"No",2,2,"Fundulus_diaphanus","-64.861867_46.665292",1.11394335230684,5
"171",0.158148371,1.107038598,"Fish",0.0850810050677849,4,1.4522632687029,2,"No",2,2,"Fundulus_diaphanus","-64.951922_46.75123",1.11394335230684,7
